BARCODE,AVAILABILITY,LOCATION,LOCATION 2,FRAME NO.,PKEY,MANUFACTURER,MODEL,SIZE,F COLOUR,F GROUP,SUPPLIER,DISPLAY STOCK,QUANTITY,F TYPE,SUPBARCODE,ISTOCKCODE,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,REORDATE,REORDER,REORDER QTY,RRP,EXLISTPR,LIST PRICE,EXCOSTPR,COST PRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,EXDPRECOST,DPRECOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTY ON ORDER,QTY ON APPRO,RELEASE,AVAIL FROM,AVAIL TILL,FRANGE,SRV CHARGE,EXLIST SRV,LIST SRV,EXRRP SRV,RRP SRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PS CREATED,PS UPDATE AT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUP STATUS,LLAB ORDER,LDOWNLOAD,UUID,NOTE,PHOTO,BARCODE_CLEAN
8820,,OPT,,AVI000018,158889,Progear Eyegaurd,Eg-M1020,52-18,C3,L,AVI,,1,SSS,,,,,,,,/  /,0.0,0.0,160,77.5,85.25,77.5,85.25,77.5,85.25,77.5,85.25,0.0,0.0,0.0,0.0,0.0,/  /,44105,43676.0,43676.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44105.5791,,/  /       :  :,,,,,,F,F,,,,8820.0
8821,,OPT,,AVI000019,158890,Progear Eyegaurd,Eg-M1030,55-19,C6,L,AVI,,1,SSS,,,,,,,,/  /,0.0,0.0,160,77.5,85.25,77.5,85.25,77.5,85.25,77.5,85.25,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43676.0,43676.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,8821.0
8822,,OPT,,AVI000020,158892,Progear Eyegaurd,Eg-M1030,55-19,C1,L,AVI,,1,SSS,,,,,,,,/  /,0.0,0.0,160,77.5,85.25,77.5,85.25,77.5,85.25,77.5,85.25,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43676.0,43676.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,8822.0
8823,,OPT,,AVI000008,116439,TABITA,SIMMING GOGGLE,,,F,,,2,LS,,,,,,,,/  /,0.0,0.0,160,82.3,90.53,82.3,90.53,65.45,72.0,65.45,72.0,0.0,0.0,0.0,0.0,0.0,45421,45425,41502.0,43676.0,/  /,0.0,,,0.0,10,PO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45425.65436,,/  /       :  :,,,,,,F,F,,,,8823.0
8832,,OPT,,MOD000280,159304,Kaledscope,ELSA,48-16,C1,,MOD,,1,GM,,,140.0,33,48.0,,,/  /,0.0,0.0,195,65.0,71.5,58.5,64.35,58.5,64.35,58.5,64.35,0.0,0.0,0.0,0.0,0.0,/  /,43896,43689.0,44342.0,/  /,0.0,,48967.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,43896.34017,,/  /       :  :,,,,,,F,F,,,,8832.0
8834,,OPT,,AUS000546,159423,CLARITY,4711,53-18,C1,F,AUS,,1,MM,,,140.0,32,56.0,,,/  /,0.0,0.0,149,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,44231,43692.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44231.57046,,/  /       :  :,,,,,,F,F,,,,8834.0
8842,,OPT,,AUS000554,159442,CLARITY,2005,53-16,C1,F,AUS,,1,LS,,,144.0,39,55.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,44453,43693.0,45092.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44453.58281,,/  /       :  :,,,,,,F,F,,,,8842.0
8849,,OPT,,AUS000561,159449,CLARITY,1299,55-16,C2,F,AUS,,1,MS,,,138.0,35,55.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,43733,43693.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,43733.51196,,/  /       :  :,,,,,,F,F,,,,8849.0
8856,,OPT,,AUS000568,159542,CLARITY,1243,53-16,C1,F,AUS,,1,LS,,,135.0,41,53.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,43721,43697.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,43721.53345,,/  /       :  :,,,,,,F,F,,,,8856.0
8857,,OPT,,AUS000569,159551,CLARITY,1181,45-15,C3,F,AUS,,1,LS,,,130.0,34,49.0,,,/  /,0.0,0.0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0.0,0.0,0.0,0.0,0.0,45050,45050,43697.0,45092.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45050.47907,,/  /       :  :,,,,,,F,F,,,,8857.0
8860,,OPT,,AUS000572,159561,CLARITY,4713,51-17,C3,F,AUS,,1,MM,,,140.0,32,54.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,43717,45216,43697.0,45509.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45216.66992,,/  /       :  :,,,,,,F,F,,,,8860.0
8896,,OPT,,OPQ001093,160511,Stepper,SI-84169,55-13,Fo14,F,OPQ,,1,MR,,,140.0,37,60.0,,,/  /,0.0,0.0,290,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43732.0,43732.0,/  /,0.0,,372987.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,8896.0
8930,,OPT,,RIM000139,160719,SENSES,MATHA 11,52-16,C2,F,RIM,,1,LM,,,135.0,33,52.0,,,/  /,0.0,0.0,169,35.0,38.5,35.0,38.5,35.0,38.5,35.0,38.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43746.0,45222.0,/  /,0.0,,,0.0,10,CO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,8930.0
8966,,OPT,,BON000217,161443,AOA,8162,55-17,C2,,BON,,1,MM,,,140.0,38,58.0,,,/  /,0.0,0.0,169,20.0,22.0,20.0,22.0,20.0,22.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,/  /,44707,43788.0,43788.0,/  /,0.0,,844432.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44707.58571,,/  /       :  :,,,,,,F,F,,,,8966.0
8967,,OPT,,BON000218,161444,AOA,8160,52-17,C3,,BON,,3,LM,,,140.0,36,52.0,,,/  /,0.0,0.0,169,20.0,22.0,20.0,22.0,20.0,22.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,/  /,43913,43788.0,45320.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,43913.65295,,/  /       :  :,,,,,,F,F,,,,8967.0
8983,,OPT,,BON000234,161467,PAUL HUEMAN,5171A,49-21,C4,F,BON,,1,UM,,,145.0,46,49.0,,,/  /,0.0,0.0,240,80.0,88.0,72.0,79.2,72.0,79.2,72.0,79.2,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43788.0,43788.0,/  /,0.0,,844433.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,8983.0
9003,,OPT,,OPQ001103,161749,Stepper,STS-40158,51-17,Fo29,F,OPQ,,1,MM,,,135.0,44,52.0,,,/  /,0.0,0.0,270,95.0,104.5,85.5,94.05,85.5,94.05,85.5,94.05,0.0,0.0,0.0,0.0,0.0,44911,45015,43797.0,45223.0,/  /,0.0,,,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45015.42324,,/  /       :  :,,,,,,F,F,,,,9003.0
9004,,OPT,,36,161750,STEPPER,SI-60125,55-17,Fo29,F,,,1,MN,,,140.0,38,58.0,,,/  /,0.0,0.0,310,119.95,131.95,107.96,118.76,107.96,118.76,107.96,118.76,0.0,0.0,0.0,0.0,0.0,44272,45258,43797.0,45435.0,/  /,0.0,,492782.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45258.56956,,/  /       :  :,,,,,,F,F,,,,9004.0
9006,,OPT,,OPQ001105,161752,Stepper,STS-30024,55-14,F550,F,OPQ,,1,MS,,,140.0,36,58.0,,,/  /,0.0,0.0,290,99.95,109.95,99.95,109.95,99.95,109.95,99.95,109.95,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43797.0,45644.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9006.0
9013,,OPT,,OPQ001112,161759,Stepper,SI-30070,49-13,F520,F,OPQ,,-1,LS,,,130.0,32,49.0,,,/  /,0.0,0.0,270,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0.0,0.0,0.0,0.0,0.0,45259,45328,43797.0,43797.0,/  /,0.0,,378572.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45328.66259,,/  /       :  :,,,,,,F,F,,,,9013.0
9016,,OPT,,AUS000575,161776,CASA,2,55-19,C2,,AUS,,1,RXS,,,140.0,48,55.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43798.0,43798.0,/  /,0.0,,3384.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9016.0
9017,,OPT,,AUS000576,161777,CASA,5,54-20,C2,,AUS,,1,RXS,,,145.0,46,56.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43798.0,43798.0,/  /,0.0,,3384.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9017.0
9018,,OPT,,AUS000577,161778,CASA,5,54-20,C1,,AUS,,1,RXS,,,145.0,46,56.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43798.0,43798.0,/  /,0.0,,3384.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9018.0
9019,,OPT,,AUS000578,161779,CASA,4,56-18,C1,,AUS,,2,RXS,,,145.0,48,57.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,44204,45327,43798.0,45231.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45327.51108,,/  /       :  :,,,,,,F,F,,,,9019.0
9020,,OPT,,AUS000579,161780,CASA,2,55-19,C3,,AUS,,1,RXS,,,140.0,48,55.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43798.0,43798.0,/  /,0.0,,3384.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9020.0
9021,,OPT,,AUS000580,161781,CLARITY,4779,55-15,C2,F,AUS,,1,LS,,,140.0,41,56.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,44265,45232,43798.0,45509.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45232.47378,,/  /       :  :,,,,,,F,F,,,,9021.0
9024,,OPT,,AUS000583,161784,CLARITY,4775,55-19,C3,F,AUS,,2,LM,,,140.0,47,56.0,,,/  /,0.0,0.0,149,9.75,10.73,9.75,10.73,9.75,10.73,9.63,10.59,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43798.0,44775.0,/  /,0.0,,1399684.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9024.0
9038,,OPT,,AUS000597,161803,CLARITY,1319,55-16,C1,F,AUS,,1,MS,,,140.0,40,58.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,44340,44398,43798.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44398.57175,,/  /       :  :,,,,,,F,F,,,,9038.0
9042,,OPT,,AUS000601,161807,CLARITY,1511,48-15,C2,F,AUS,,2,BS,,,140.0,38,51.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,45097,43798.0,45231.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45097.62029,,/  /       :  :,,,,,,F,F,,,,9042.0
9047,,OPT,,AUS000607,161814,CLARITY,1264,54-14,C5,F,AUS,,1,MS,,,145.0,37,57.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,44883,43798.0,45509.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44883.5145,,/  /       :  :,,,,,,F,F,,,,9047.0
9057,,OPT,,OPQ001115,162358,Stepper,STS-10097,51-14,F390,F,OPQ,,1,LS,,,135.0,36,51.0,,,/  /,0.0,0.0,270,85.0,93.5,79.95,87.95,79.95,87.95,79.95,87.95,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43844.0,43844.0,/  /,0.0,,382397.0,5.94,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9057.0
9058,,OPT,,ORO000194,163025,OROTON,FLORENCE,58-15,2003211,S,ORO,,1,US,,,140.0,53,64.0,,Y,/  /,0.0,0.0,235,106.82,117.5,96.14,105.75,96.14,105.75,96.14,105.75,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43871.0,43871.0,/  /,0.0,,1176132.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9058.0
9062,,OPT,,ORO000198,163029,OROTON,GLOUCESTER,54-17,1903274,F,ORO,,1,LS,,,140.0,44,55.0,,,/  /,0.0,0.0,225,102.27,112.5,92.04,101.24,92.04,101.24,92.04,101.24,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43871.0,43990.0,/  /,0.0,,,10.01,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9062.0
9066,,OPT,,ORO000202,163033,OROTON,MELAQUE,54-15,1900848,F,ORO,,1,LS,,,137.0,30,54.0,,,/  /,0.0,0.0,300,130.0,143.0,117.0,128.7,117.0,128.7,117.0,128.7,0.0,0.0,0.0,0.0,0.0,/  /,43894,43871.0,44651.0,/  /,0.0,,1373721.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,43894.54272,,/  /       :  :,,,,,,F,F,,,,9066.0
9071,,OPT,,ORO000207,163040,JONO HENNESSY,PLUME,52-18,8492 2,,ORO,,1,LS,,,140.0,37,52.0,,,/  /,0.0,0.0,250,158.0,173.8,150.1,165.11,150.1,165.11,150.1,165.11,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43871.0,45509.0,/  /,0.0,,,5.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9071.0
9097,,OPT,,OPQ001122,163976,AURA,628,53-18,C,F,OPQ,,1,MM,,,140.0,35,57.0,,,/  /,0.0,0.0,220,75.0,82.5,67.51,74.26,67.51,74.26,67.51,74.26,0.0,0.0,0.0,0.0,0.0,45239,45315,43907.0,45644.0,/  /,0.0,,,9.99,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45315.49502,,/  /       :  :,,,,,,F,F,,,,9097.0
9101,,OPT,,OPQ001126,163982,Stepper,SI-4109,52-20,FO22,F,OPQ,,1,MM,,,145.0,25,53.0,,,/  /,0.0,0.0,290,115.0,126.5,115.0,126.5,115.0,126.5,115.0,126.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43907.0,43907.0,/  /,0.0,,387909.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9101.0
9112,,OPT,,RIM000152,164009,EVATIK,E-9157,57-18,920,F,RIM,,1,MM,,,145.0,38,60.0,,,/  /,0.0,0.0,280,105.45,116.0,105.45,116.0,105.45,116.0,105.45,116.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43907.0,43907.0,/  /,0.0,,387909.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9112.0
9116,,OPT,,RIM000156,164026,SENSES,SAV,50-20,C4,F,RIM,,1,LM,,,145.0,29,50.0,,,/  /,0.0,0.0,169,35.0,38.5,35.0,38.5,35.0,38.5,35.0,38.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43907.0,43907.0,/  /,0.0,,,0.0,10,CO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9116.0
9117,,OPT,,RIM000157,164027,SENSES,FRED,56-17,C1,F,RIM,,1,MM,,,145.0,35,57.0,,,/  /,0.0,0.0,169,35.0,38.5,35.0,38.5,35.0,38.5,35.0,38.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43907.0,45754.0,/  /,0.0,,,0.0,10,CO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9117.0
9118,,OPT,,RIM000158,164028,SENSES,QUEENIE,53-17,C2,F,RIM,,1,LM,,,140.0,36,53.0,,,/  /,0.0,0.0,169,35.0,38.5,35.0,38.5,35.0,38.5,35.0,38.5,0.0,0.0,0.0,0.0,0.0,45224,45329,43907.0,45329.0,/  /,0.0,,,0.0,10,CO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45329.41023,,/  /       :  :,,,,,,F,F,,,,9118.0
9120,,OPT,,AUS000611,164310,CLARITY S/GLASS,CLASUN23,55-17,C5,F,AUS,,1,MS,,,145.0,39,58.0,,,/  /,0.0,0.0,110,15.0,16.5,15.0,16.5,15.0,16.5,15.0,16.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,43935.0,43935.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9120.0
9128,,OPT,,AUS000615,164315,CLARITY,1405,50-18,C3,F,AUS,,1,US,,,138.0,44,50.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,44606,43935.0,44434.0,/  /,0.0,,1317948.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44606.50465,,/  /       :  :,,,,,,F,F,,,,9128.0
9130,,OPT,,AUS000617,164317,CLARITY,1243,53-16,C2,F,AUS,,1,LS,,,135.0,41,53.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,44209,45421,43935.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45421.61229,,/  /       :  :,,,,,,F,F,,,,9130.0
9131,,OPT,,AUS000618,164319,CLARITY,1243,53-16,C3,F,AUS,,1,LS,,,135.0,43,53.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,44259,43935.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44259.44078,,/  /       :  :,,,,,,F,F,,,,9131.0
9142,,OPT,,AUS000629,164333,CLARITY,1185,51-16,C1,F,AUS,,1,MS,,,140.0,37,52.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,44988,45370,43935.0,45509.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45370.5769,,/  /       :  :,,,,,,F,F,,,,9142.0
9146,,OPT,,AUS000633,164338,CLARITY,4724,57-18,C1,F,AUS,,1,MM,,,150.0,37,63.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,45012,43935.0,45509.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45012.36256,,/  /       :  :,,,,,,F,F,,,,9146.0
9148,,OPT,,AUS000635,164340,CLARITY,4724,57-18,C2,F,AUS,,1,MM,,,150.0,37,63.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,/  /,44097,43935.0,45509.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44097.58451,,/  /       :  :,,,,,,F,F,,,,9148.0
9154,,OPT,,RIM000160,165194,SENSES,ROHY,55-18,C3,F,RIM,,1,MS,,,140.0,37,57.0,,,/  /,0.0,0.0,169,35.0,38.5,35.0,38.5,35.0,38.5,35.0,38.5,0.0,0.0,0.0,0.0,0.0,/  /,44886,44012.0,44949.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44886.55438,,/  /       :  :,,,,,,F,F,,,,9154.0
9179,,OPT,,BON000252,166854,AOA,8211,49-17,C2,,BON,,1,LS,,,140.0,34,49.0,,,/  /,0.0,0.0,169,20.0,22.0,20.0,22.0,20.0,22.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,44076.0,44076.0,/  /,0.0,,902711.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9179.0
9197,,OPT,,MOD000300,167124,Kaledscope,ELSA,48-16,C2,,MOD,,1,GM,,,140.0,33,48.0,,,/  /,0.0,0.0,195,65.0,71.5,58.5,64.35,58.5,64.35,58.5,64.35,0.0,0.0,0.0,0.0,0.0,/  /,/  /,44084.0,44084.0,/  /,0.0,,39533.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9197.0
9201,,OPT,,AUS000637,167131,I-SPY,72,47-15,C1,F,AUS,,1,BS,,,135.0,31,48.0,,,/  /,0.0,0.0,169,28.0,30.8,28.0,30.8,28.0,30.8,28.0,30.8,0.0,0.0,0.0,0.0,0.0,/  /,/  /,44084.0,44084.0,/  /,0.0,,125809.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,9201.0
